date,mins,tasklabel,tasktype,week_idx,month_idx,year_idx,year
2022-04-11,60,Supervision,Research,32,8,1,2022
2022-04-11,5,PhD admin,Admin,32,8,1,2022
2022-04-12,175,Non-thesis project,Research,32,8,1,2022
2022-04-12,256,Non-thesis project,Research,32,8,1,2022
2022-04-13,205,Non-thesis project,Research,32,8,1,2022
2022-04-13,96,Non-thesis project,Research,32,8,1,2022
2022-04-13,15,Non-thesis project,Research,32,8,1,2022
2022-04-13,82,Non-thesis project,Research,32,8,1,2022
2022-04-14,62,Non-thesis project,Research,32,8,1,2022
2022-04-14,162,Non-thesis project,Research,32,8,1,2022
2022-04-15,215,Non-thesis project,Research,32,8,1,2022
2022-04-15,150,Non-thesis project,Research,32,8,1,2022
2022-04-18,165,Non-thesis project,Research,33,8,1,2022
2022-04-18,117,Non-thesis project,Research,33,8,1,2022
2022-04-18,57,Non-thesis project,Research,33,8,1,2022
2022-04-18,90,Supervision,Research,33,8,1,2022
2022-04-19,133,Non-thesis project,Research,33,8,1,2022
2022-04-19,221,Non-thesis project,Research,33,8,1,2022
2022-04-20,60,Organising talks/conferences,Community,33,8,1,2022
2022-04-20,220,Non-thesis project,Research,33,8,1,2022
2022-04-20,158,Non-thesis project,Research,33,8,1,2022
2022-04-21,127,CLE admin,Admin,33,8,1,2022
2022-04-21,18,Organising talks/conferences,Community,33,8,1,2022
2022-04-21,31,Non-thesis project,Research,33,8,1,2022
2022-04-21,29,Non-thesis project,Research,33,8,1,2022
2022-04-21,230,Non-thesis project,Research,33,8,1,2022
2022-04-21,35,Non-thesis project,Research,33,8,1,2022
2022-04-22,24,CLE admin,Admin,33,8,1,2022
2022-04-22,10,Organising talks/conferences,Community,33,8,1,2022
2022-04-22,294,Non-thesis project,Research,33,8,1,2022
2022-04-22,180,Non-thesis project,Research,33,8,1,2022
2022-04-25,4,CLE admin,Admin,34,8,1,2022
2022-04-25,15,CLE admin,Admin,34,8,1,2022
2022-04-25,64,Non-thesis project,Research,34,8,1,2022
2022-04-25,111,Non-thesis project,Research,34,8,1,2022
2022-04-25,77,Reading,Research,34,8,1,2022
2022-04-25,95,Supervision,Research,34,8,1,2022
2022-04-25,90,Supervision,Research,34,8,1,2022
2022-04-25,15,Supervision,Research,34,8,1,2022
2022-04-25,45,Supervision,Research,34,8,1,2022
2022-04-26,90,CLE talks,Community,34,8,1,2022
2022-04-26,78,Non-thesis project,Research,34,8,1,2022
2022-04-26,226,Non-thesis project,Research,34,8,1,2022
2022-04-27,13,Organising talks/conferences,Community,34,8,1,2022
2022-04-27,5,Organising talks/conferences,Community,34,8,1,2022
2022-04-27,300,Non-thesis project,Research,34,8,1,2022
2022-04-27,150,Non-thesis project,Research,34,8,1,2022
2022-04-27,46,Non-thesis project,Research,34,8,1,2022
2022-04-28,15,Organising talks/conferences,Community,34,8,1,2022
2022-04-28,247,Non-thesis project,Research,34,8,1,2022
2022-04-28,185,Non-thesis project,Research,34,8,1,2022
2022-04-28,20,Non-thesis project,Research,34,8,1,2022
2022-04-29,114,Non-thesis project,Research,34,8,1,2022
2022-04-29,83,Non-thesis project,Research,34,8,1,2022
2022-05-02,23,Annual review,Research,35,9,1,2022
2022-05-02,16,CLE admin,Admin,35,9,1,2022
2022-05-02,45,Organising talks/conferences,Community,35,9,1,2022
2022-05-02,110,Non-thesis project,Research,35,9,1,2022
2022-05-02,75,Non-thesis project,Research,35,9,1,2022
2022-05-02,90,Supervision,Research,35,9,1,2022
2022-05-03,9,CLE admin,Admin,35,9,1,2022
2022-05-03,90,CLE talks,Community,35,9,1,2022
2022-05-03,213,Word segmentation,Research,35,9,1,2022
2022-05-03,99,Word segmentation,Research,35,9,1,2022
2022-05-04,50,Organising talks/conferences,Community,35,9,1,2022
2022-05-04,18,Organising talks/conferences,Community,35,9,1,2022
2022-05-04,110,Organising talks/conferences,Community,35,9,1,2022
2022-05-04,37,Word segmentation,Research,35,9,1,2022
2022-05-04,118,Word segmentation,Research,35,9,1,2022
2022-05-05,9,Organising talks/conferences,Community,35,9,1,2022
2022-05-05,35,Supervision,Research,35,9,1,2022
2022-05-06,80,Organising talks/conferences,Community,35,9,1,2022
2022-05-10,9,Organising talks/conferences,Community,36,9,1,2022
2022-05-10,155,Word segmentation,Research,36,9,1,2022
2022-05-11,127,Word segmentation,Research,36,9,1,2022
2022-05-11,190,Word segmentation,Research,36,9,1,2022
2022-05-11,28,Word segmentation,Research,36,9,1,2022
2022-05-13,95,Reading groups,Community,36,9,1,2022
2022-05-13,96,Organising talks/conferences,Community,36,9,1,2022
2022-05-16,15,CLE admin,Admin,37,9,1,2022
2022-05-16,10,Organising talks/conferences,Community,37,9,1,2022
2022-05-16,172,Word segmentation,Research,37,9,1,2022
2022-05-16,70,Word segmentation,Research,37,9,1,2022
2022-05-16,91,Supervision,Research,37,9,1,2022
2022-05-17,85,CLE talks,Community,37,9,1,2022
2022-05-18,12,PhD admin,Admin,37,9,1,2022
2022-05-19,18,CLE admin,Admin,37,9,1,2022
2022-05-19,213,Word segmentation,Research,37,9,1,2022
2022-05-19,203,Word segmentation,Research,37,9,1,2022
2022-05-20,90,Reading groups,Community,37,9,1,2022
2022-05-20,7,Organising talks/conferences,Community,37,9,1,2022
2022-05-20,30,Word segmentation,Research,37,9,1,2022
2022-05-20,110,Word segmentation,Research,37,9,1,2022
2022-05-20,130,Word segmentation,Research,37,9,1,2022
2022-05-23,5,Talks/conferences,Community,38,9,1,2022
2022-05-23,10,Organising talks/conferences,Community,38,9,1,2022
2022-05-23,53,Reading groups,Community,38,9,1,2022
2022-05-23,154,Word segmentation,Research,38,9,1,2022
2022-05-23,95,Supervision,Research,38,9,1,2022
2022-05-23,25,PhD admin,Admin,38,9,1,2022
2022-05-24,90,CLE talks,Community,38,9,1,2022
2022-05-24,66,Reading groups,Community,38,9,1,2022
2022-05-24,105,Word segmentation,Research,38,9,1,2022
2022-05-24,118,Word segmentation,Research,38,9,1,2022
2022-05-24,48,Word segmentation,Research,38,9,1,2022
2022-05-24,9,Word segmentation,Research,38,9,1,2022
2022-05-25,277,Talks/conferences,Community,38,9,1,2022
2022-05-25,10,Reading,Research,38,9,1,2022
2022-05-25,197,Word segmentation,Research,38,9,1,2022
2022-05-25,104,Word segmentation,Research,38,9,1,2022
2022-05-26,30,Talks/conferences,Community,38,9,1,2022
2022-05-26,210,Talks/conferences,Community,38,9,1,2022
2022-05-26,87,Word segmentation,Research,38,9,1,2022
2022-05-26,156,Word segmentation,Research,38,9,1,2022
2022-05-26,207,Word segmentation,Research,38,9,1,2022
2022-05-27,280,Talks/conferences,Community,38,9,1,2022
2022-05-27,260,Word segmentation,Research,38,9,1,2022
2022-05-27,25,Word segmentation,Research,38,9,1,2022
2022-05-30,69,Organising talks/conferences,Community,39,9,1,2022
2022-05-30,45,Word segmentation,Research,39,9,1,2022
2022-05-30,255,Word segmentation,Research,39,9,1,2022
2022-05-31,53,Organising talks/conferences,Community,39,9,1,2022
2022-05-31,152,Word segmentation,Research,39,9,1,2022
2022-05-31,385,Word segmentation,Research,39,9,1,2022
2022-06-01,22,Organising talks/conferences,Community,39,10,1,2022
2022-06-01,175,Word segmentation,Research,39,10,1,2022
2022-06-01,195,Word segmentation,Research,39,10,1,2022
2022-06-01,50,Word segmentation,Research,39,10,1,2022
2022-06-02,23,Talks/conferences,Community,39,10,1,2022
2022-06-02,33,Organising talks/conferences,Community,39,10,1,2022
2022-06-02,145,Organising talks/conferences,Community,39,10,1,2022
2022-06-02,140,Tutoring + related duties,Teaching,39,10,1,2022
2022-06-02,94,Tutoring + related duties,Teaching,39,10,1,2022
2022-06-03,33,Annual review,Research,39,10,1,2022
2022-06-03,87,Annual review,Research,39,10,1,2022
2022-06-03,100,Organising talks/conferences,Community,39,10,1,2022
2022-06-03,39,Tutoring + related duties,Teaching,39,10,1,2022
2022-06-06,90,Talks/conferences,Community,40,10,1,2022
2022-06-06,165,Talks/conferences,Community,40,10,1,2022
2022-06-06,62,Word segmentation,Research,40,10,1,2022
2022-06-06,102,Word segmentation,Research,40,10,1,2022
2022-06-07,90,Talks/conferences,Community,40,10,1,2022
2022-06-07,210,Talks/conferences,Community,40,10,1,2022
2022-06-07,20,Organising talks/conferences,Community,40,10,1,2022
2022-06-07,82,Word segmentation,Research,40,10,1,2022
2022-06-09,10,Organising talks/conferences,Community,40,10,1,2022
2022-06-13,156,Annual review,Research,41,10,1,2022
2022-06-13,28,Organising talks/conferences,Community,41,10,1,2022
2022-06-14,115,Annual review,Research,41,10,1,2022
2022-06-14,15,Organising talks/conferences,Community,41,10,1,2022
2022-06-14,299,Reading,Research,41,10,1,2022
2022-06-15,87,Annual review,Research,41,10,1,2022
2022-06-15,103,Reading,Research,41,10,1,2022
2022-06-15,189,Reading,Research,41,10,1,2022
2022-06-16,120,Organising talks/conferences,Community,41,10,1,2022
2022-06-16,7,Organising talks/conferences,Community,41,10,1,2022
2022-06-16,14,Organising talks/conferences,Community,41,10,1,2022
2022-06-16,36,Word segmentation,Research,41,10,1,2022
2022-06-16,63,Word segmentation,Research,41,10,1,2022
2022-06-16,80,Supervision,Research,41,10,1,2022
2022-06-17,90,Reading groups,Community,41,10,1,2022
2022-06-17,13,Organising talks/conferences,Community,41,10,1,2022
2022-06-20,12,Organising talks/conferences,Community,42,10,1,2022
2022-06-20,48,Organising talks/conferences,Community,42,10,1,2022
2022-06-20,57,Word segmentation,Research,42,10,1,2022
2022-06-20,71,Word segmentation,Research,42,10,1,2022
2022-06-20,90,Supervision,Research,42,10,1,2022
2022-06-20,29,Supervision,Research,42,10,1,2022
2022-06-21,29,Organising talks/conferences,Community,42,10,1,2022
2022-06-21,60,Reading groups,Community,42,10,1,2022
2022-06-21,114,Reading groups,Community,42,10,1,2022
2022-06-21,95,Word segmentation,Research,42,10,1,2022
2022-06-21,100,Word segmentation,Research,42,10,1,2022
2022-06-22,215,Word segmentation,Research,42,10,1,2022
2022-06-22,255,Word segmentation,Research,42,10,1,2022
2022-06-23,8,Organising talks/conferences,Community,42,10,1,2022
2022-06-23,19,Organising talks/conferences,Community,42,10,1,2022
2022-06-23,120,Organising talks/conferences,Community,42,10,1,2022
2022-06-23,10,Word segmentation,Research,42,10,1,2022
2022-06-23,23,Word segmentation,Research,42,10,1,2022
2022-06-23,28,Word segmentation,Research,42,10,1,2022
2022-06-23,82,Word segmentation,Research,42,10,1,2022
2022-06-24,65,Reading groups,Community,42,10,1,2022
2022-06-24,35,Organising talks/conferences,Community,42,10,1,2022
2022-06-24,180,Word segmentation,Research,42,10,1,2022
2022-06-24,85,Word segmentation,Research,42,10,1,2022
2022-06-27,113,Word segmentation,Research,43,10,1,2022
2022-06-27,55,Word segmentation,Research,43,10,1,2022
2022-06-27,83,Word segmentation,Research,43,10,1,2022
2022-06-27,30,Supervision,Research,43,10,1,2022
2022-06-28,26,Word segmentation,Research,43,10,1,2022
2022-06-28,199,Word segmentation,Research,43,10,1,2022
2022-06-28,138,Word segmentation,Research,43,10,1,2022
2022-06-29,13,Annual review,Research,43,10,1,2022
2022-06-29,161,Word segmentation,Research,43,10,1,2022
2022-06-29,75,Word segmentation,Research,43,10,1,2022
2022-06-29,216,Word segmentation,Research,43,10,1,2022
2022-06-30,35,Word segmentation,Research,43,10,1,2022
2022-07-01,90,Reading groups,Community,43,11,1,2022
2022-07-01,26,Reading,Research,43,11,1,2022
2022-07-01,140,Reading,Research,43,11,1,2022
2022-07-01,22,Reading,Research,43,11,1,2022
2022-07-04,165,Reading,Research,44,11,1,2022
2022-07-04,17,Reading,Research,44,11,1,2022
2022-07-04,32,PhD admin,Admin,44,11,1,2022
2022-07-04,114,Word segmentation,Research,44,11,1,2022
2022-07-04,79,Supervision,Research,44,11,1,2022
2022-07-04,17,Supervision,Research,44,11,1,2022
2022-07-05,114,Annual review,Research,44,11,1,2022
2022-07-05,171,Reading,Research,44,11,1,2022
2022-07-05,70,Reading,Research,44,11,1,2022
2022-07-06,106,Word segmentation,Research,44,11,1,2022
2022-07-06,95,Word segmentation,Research,44,11,1,2022
2022-07-06,60,Word segmentation,Research,44,11,1,2022
2022-07-06,15,Word segmentation,Research,44,11,1,2022
2022-07-07,144,Annual review,Research,44,11,1,2022
2022-07-07,17,Organising talks/conferences,Community,44,11,1,2022
2022-07-07,74,Reading,Research,44,11,1,2022
2022-07-07,60,Reading,Research,44,11,1,2022
2022-07-07,19,Reading,Research,44,11,1,2022
2022-07-07,125,Reading,Research,44,11,1,2022
2022-07-07,39,Word segmentation,Research,44,11,1,2022
2022-07-08,105,Reading groups,Community,44,11,1,2022
2022-07-08,98,Reading,Research,44,11,1,2022
2022-07-08,237,Reading,Research,44,11,1,2022
2022-07-09,96,Reading,Research,44,11,1,2022
2022-07-09,61,Word segmentation,Research,44,11,1,2022
2022-07-09,105,Word segmentation,Research,44,11,1,2022
2022-07-11,214,Annual review,Research,45,11,1,2022
2022-07-11,202,Annual review,Research,45,11,1,2022
2022-07-11,15,CLE admin,Admin,45,11,1,2022
2022-07-11,37,CLE admin,Admin,45,11,1,2022
2022-07-11,9,CLE admin,Admin,45,11,1,2022
2022-07-11,7,Word segmentation,Research,45,11,1,2022
2022-07-11,65,Supervision,Research,45,11,1,2022
2022-07-12,193,Annual review,Research,45,11,1,2022
2022-07-12,30,Annual review,Research,45,11,1,2022
2022-07-12,22,Reading,Research,45,11,1,2022
2022-07-12,119,Reading,Research,45,11,1,2022
2022-07-12,188,Reading,Research,45,11,1,2022
2022-07-13,58,Annual review,Research,45,11,1,2022
2022-07-13,143,Annual review,Research,45,11,1,2022
2022-07-13,66,Organising talks/conferences,Community,45,11,1,2022
2022-07-13,83,Reading,Research,45,11,1,2022
2022-07-13,16,Word segmentation,Research,45,11,1,2022
2022-07-13,34,Word segmentation,Research,45,11,1,2022
2022-07-13,15,Word segmentation,Research,45,11,1,2022
2022-07-15,50,Rule learning,Research,45,11,1,2022
2022-07-15,9,Word segmentation,Research,45,11,1,2022
2022-08-03,55,Annual review,Research,48,12,1,2022
2022-08-03,34,Annual review,Research,48,12,1,2022
2022-08-03,36,Word segmentation,Research,48,12,1,2022
2022-08-04,115,Annual review,Research,48,12,1,2022
2022-08-04,25,Annual review,Research,48,12,1,2022
2022-08-04,250,Annual review,Research,48,12,1,2022
2022-08-05,200,Annual review,Research,48,12,1,2022
2022-08-05,38,Organising talks/conferences,Community,48,12,1,2022
2022-08-08,222,Annual review,Research,49,12,1,2022
2022-08-08,62,Annual review,Research,49,12,1,2022
2022-08-08,23,Organising talks/conferences,Community,49,12,1,2022
2022-08-08,90,Supervision,Research,49,12,1,2022
2022-08-08,15,Tutoring + related duties,Teaching,49,12,1,2022
2022-08-09,57,Annual review,Research,49,12,1,2022
2022-08-09,139,Annual review,Research,49,12,1,2022
2022-08-09,50,PhD admin,Admin,49,12,1,2022
2022-08-10,95,Annual review,Research,49,12,1,2022
2022-08-10,227,Annual review,Research,49,12,1,2022
2022-08-10,22,Organising talks/conferences,Community,49,12,1,2022
2022-08-11,222,Annual review,Research,49,12,1,2022
2022-08-11,92,Annual review,Research,49,12,1,2022
2022-08-15,76,Annual review,Research,50,12,1,2022
2022-08-15,13,Organising talks/conferences,Community,50,12,1,2022
2022-08-15,195,Word segmentation,Research,50,12,1,2022
2022-08-15,45,Supervision,Research,50,12,1,2022
2022-08-16,72,Annual review,Research,50,12,1,2022
2022-08-16,104,Word segmentation,Research,50,12,1,2022
2022-08-16,99,Word segmentation,Research,50,12,1,2022
2022-08-17,50,Annual review,Research,50,12,1,2022
2022-08-17,2,Organising talks/conferences,Community,50,12,1,2022
2022-08-17,6,Organising talks/conferences,Community,50,12,1,2022
2022-08-17,137,Word segmentation,Research,50,12,1,2022
2022-08-18,206,Annual review,Research,50,12,1,2022
2022-08-18,32,Annual review,Research,50,12,1,2022
2022-08-19,151,Annual review,Research,50,12,1,2022
2022-08-22,125,Annual review,Research,51,12,1,2022
2022-08-22,151,Annual review,Research,51,12,1,2022
2022-08-22,90,Supervision,Research,51,12,1,2022
2022-08-23,42,Annual review,Research,51,12,1,2022
2022-08-23,142,Annual review,Research,51,12,1,2022
2022-08-23,52,Annual review,Research,51,12,1,2022
2022-08-24,33,PhD admin,Admin,51,12,1,2022
2022-08-24,64,Tutoring + related duties,Teaching,51,12,1,2022
2022-08-26,163,Annual review,Research,51,12,1,2022
2022-08-26,171,Annual review,Research,51,12,1,2022
2022-08-29,140,Annual review,Research,52,12,1,2022
2022-08-29,60,Annual review,Research,52,12,1,2022
2022-08-29,29,Supervision,Research,52,12,1,2022
2022-08-31,15,Organising talks/conferences,Community,52,12,1,2022
2022-09-01,13,Organising talks/conferences,Community,52,13,1,2022
2022-09-05,180,Talks/conferences,Community,53,13,2,2022
2022-09-06,102,CLE admin,Admin,53,13,2,2022
2022-09-06,78,CLE admin,Admin,53,13,2,2022
2022-09-06,35,Talks/conferences,Community,53,13,2,2022
2022-09-06,35,Talks/conferences,Community,53,13,2,2022
2022-09-06,19,Organising talks/conferences,Community,53,13,2,2022
2022-09-07,230,Talks/conferences,Community,53,13,2,2022
2022-09-12,57,Rule learning,Research,54,13,2,2022
2022-09-12,12,CLE admin,Admin,54,13,2,2022
2022-09-12,27,CLE admin,Admin,54,13,2,2022
2022-09-12,58,Organising talks/conferences,Community,54,13,2,2022
2022-09-12,130,Organising talks/conferences,Community,54,13,2,2022
2022-09-12,90,Non-thesis project,Research,54,13,2,2022
2022-09-12,59,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-13,132,Rule learning,Research,54,13,2,2022
2022-09-13,18,Rule learning,Research,54,13,2,2022
2022-09-13,50,Reading groups,Community,54,13,2,2022
2022-09-13,60,Reading groups,Community,54,13,2,2022
2022-09-13,50,Organising talks/conferences,Community,54,13,2,2022
2022-09-13,12,Organising talks/conferences,Community,54,13,2,2022
2022-09-13,38,Reading,Research,54,13,2,2022
2022-09-13,25,Word segmentation,Research,54,13,2,2022
2022-09-13,53,Word segmentation,Research,54,13,2,2022
2022-09-13,25,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-14,135,Word segmentation,Research,54,13,2,2022
2022-09-14,192,Word segmentation,Research,54,13,2,2022
2022-09-14,133,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-15,11,CLE admin,Admin,54,13,2,2022
2022-09-15,180,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-15,90,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-16,70,Organising talks/conferences,Community,54,13,2,2022
2022-09-16,38,Talks/conferences,Community,54,13,2,2022
2022-09-16,30,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-16,95,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-16,40,Tutoring + related duties,Teaching,54,13,2,2022
2022-09-19,9,CLE admin,Admin,55,13,2,2022
2022-09-19,135,Reading,Research,55,13,2,2022
2022-09-19,57,Non-thesis project,Research,55,13,2,2022
2022-09-20,90,CLE talks,Community,55,13,2,2022
2022-09-20,119,Word segmentation,Research,55,13,2,2022
2022-09-20,54,Word segmentation,Research,55,13,2,2022
2022-09-20,20,Word segmentation,Research,55,13,2,2022
2022-09-21,24,Reading groups,Community,55,13,2,2022
2022-09-21,25,PhD admin,Admin,55,13,2,2022
2022-09-21,10,Non-thesis project,Research,55,13,2,2022
2022-09-21,23,Non-thesis project,Research,55,13,2,2022
2022-09-21,148,Non-thesis project,Research,55,13,2,2022
2022-09-21,60,Tutoring + related duties,Teaching,55,13,2,2022
2022-09-22,76,Non-thesis project,Research,55,13,2,2022
2022-09-22,73,Non-thesis project,Research,55,13,2,2022
2022-09-23,21,Rule learning,Research,55,13,2,2022
2022-09-23,105,Stimuli commissions,Community,55,13,2,2022
2022-09-23,73,Tutoring + related duties,Teaching,55,13,2,2022
2022-09-23,70,Tutoring + related duties,Teaching,55,13,2,2022
2022-09-26,13,CLE admin,Admin,56,13,2,2022
2022-09-26,25,Reading groups,Community,56,13,2,2022
2022-09-26,9,Organising talks/conferences,Community,56,13,2,2022
2022-09-26,26,Organising talks/conferences,Community,56,13,2,2022
2022-09-26,46,Reading,Research,56,13,2,2022
2022-09-26,56,Reading,Research,56,13,2,2022
2022-09-26,31,Reviewing,Community,56,13,2,2022
2022-09-26,53,Non-thesis project,Research,56,13,2,2022
2022-09-26,28,Non-thesis project,Research,56,13,2,2022
2022-09-26,26,Non-thesis project,Research,56,13,2,2022
2022-09-27,90,CLE talks,Community,56,13,2,2022
2022-09-27,60,Reading groups,Community,56,13,2,2022
2022-09-27,19,Non-thesis project,Research,56,13,2,2022
2022-09-27,50,Tutoring + related duties,Teaching,56,13,2,2022
2022-09-27,45,Tutoring + related duties,Teaching,56,13,2,2022
2022-09-28,95,Rule learning,Research,56,13,2,2022
2022-09-28,192,Word segmentation,Research,56,13,2,2022
2022-09-28,27,Word segmentation,Research,56,13,2,2022
2022-09-28,170,Word segmentation,Research,56,13,2,2022
2022-09-28,11,Tutoring + related duties,Teaching,56,13,2,2022
2022-09-29,70,Reading groups,Community,56,13,2,2022
2022-09-29,155,Organising talks/conferences,Community,56,13,2,2022
2022-09-29,8,Organising talks/conferences,Community,56,13,2,2022
2022-09-29,35,Word segmentation,Research,56,13,2,2022
2022-09-29,6,Word segmentation,Research,56,13,2,2022
2022-09-29,110,Tutoring + related duties,Teaching,56,13,2,2022
2022-09-29,12,Tutoring + related duties,Teaching,56,13,2,2022
2022-09-30,16,Rule learning,Research,56,13,2,2022
2022-09-30,4,Organising talks/conferences,Community,56,13,2,2022
2022-09-30,13,Organising talks/conferences,Community,56,13,2,2022
2022-09-30,35,Reviewing,Community,56,13,2,2022
2022-09-30,87,Reviewing,Community,56,13,2,2022
2022-09-30,115,Stimuli commissions,Community,56,13,2,2022
2022-09-30,64,Stimuli commissions,Community,56,13,2,2022
2022-09-30,21,Tutoring + related duties,Teaching,56,13,2,2022
2022-10-03,75,Rule learning,Research,57,14,2,2022
2022-10-03,212,Rule learning,Research,57,14,2,2022
2022-10-03,4,CLE admin,Admin,57,14,2,2022
2022-10-03,15,CLE admin,Admin,57,14,2,2022
2022-10-03,17,Organising talks/conferences,Community,57,14,2,2022
2022-10-03,32,Word segmentation,Research,57,14,2,2022
2022-10-03,119,Word segmentation,Research,57,14,2,2022
2022-10-04,75,CLE talks,Community,57,14,2,2022
2022-10-04,20,Reading groups,Community,57,14,2,2022
2022-10-04,14,Reading groups,Community,57,14,2,2022
2022-10-04,6,Word segmentation,Research,57,14,2,2022
2022-10-04,72,Word segmentation,Research,57,14,2,2022
2022-10-04,95,Word segmentation,Research,57,14,2,2022
2022-10-04,76,Tutoring + related duties,Teaching,57,14,2,2022
2022-10-04,28,Tutoring + related duties,Teaching,57,14,2,2022
2022-10-05,105,Reading groups,Community,57,14,2,2022
2022-10-05,47,Reviewing,Community,57,14,2,2022
2022-10-05,200,Reviewing,Community,57,14,2,2022
2022-10-05,56,Word segmentation,Research,57,14,2,2022
2022-10-05,24,Word segmentation,Research,57,14,2,2022
2022-10-06,20,Rule learning,Research,57,14,2,2022
2022-10-06,53,Reviewing,Community,57,14,2,2022
2022-10-06,8,Reviewing,Community,57,14,2,2022
2022-10-06,42,Word segmentation,Research,57,14,2,2022
2022-10-06,54,Word segmentation,Research,57,14,2,2022
2022-10-06,13,Word segmentation,Research,57,14,2,2022
2022-10-06,48,Supervision,Research,57,14,2,2022
2022-10-06,110,Tutoring + related duties,Teaching,57,14,2,2022
2022-10-07,259,Word segmentation,Research,57,14,2,2022
2022-10-10,55,Rule learning,Research,58,14,2,2022
2022-10-10,77,Rule learning,Research,58,14,2,2022
2022-10-10,8,CLE admin,Admin,58,14,2,2022
2022-10-10,9,Organising talks/conferences,Community,58,14,2,2022
2022-10-10,174,Word segmentation,Research,58,14,2,2022
2022-10-11,60,Rule learning,Research,58,14,2,2022
2022-10-11,130,Rule learning,Research,58,14,2,2022
2022-10-11,24,Rule learning,Research,58,14,2,2022
2022-10-11,41,Rule learning,Research,58,14,2,2022
2022-10-11,75,CLE talks,Community,58,14,2,2022
2022-10-11,60,Reading groups,Community,58,14,2,2022
2022-10-11,77,Reading groups,Community,58,14,2,2022
2022-10-11,30,Tutoring + related duties,Teaching,58,14,2,2022
2022-10-12,235,Rule learning,Research,58,14,2,2022
2022-10-12,106,Rule learning,Research,58,14,2,2022
2022-10-12,226,Word segmentation,Research,58,14,2,2022
2022-10-13,20,Rule learning,Research,58,14,2,2022
2022-10-13,63,Rule learning,Research,58,14,2,2022
2022-10-13,53,Rule learning,Research,58,14,2,2022
2022-10-13,8,Organising talks/conferences,Community,58,14,2,2022
2022-10-13,100,Organising talks/conferences,Community,58,14,2,2022
2022-10-13,110,Tutoring + related duties,Teaching,58,14,2,2022
2022-10-13,129,Tutoring + related duties,Teaching,58,14,2,2022
2022-10-14,164,Rule learning,Research,58,14,2,2022
2022-10-14,282,Rule learning,Research,58,14,2,2022
2022-10-15,138,Tutoring + related duties,Teaching,58,14,2,2022
2022-10-17,5,CLE admin,Admin,59,14,2,2022
2022-10-17,14,Organising talks/conferences,Community,59,14,2,2022
2022-10-17,130,Word segmentation,Research,59,14,2,2022
2022-10-17,63,Word segmentation,Research,59,14,2,2022
2022-10-18,96,Rule learning,Research,59,14,2,2022
2022-10-18,52,Rule learning,Research,59,14,2,2022
2022-10-18,123,Rule learning,Research,59,14,2,2022
2022-10-18,185,Rule learning,Research,59,14,2,2022
2022-10-18,43,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-19,128,Rule learning,Research,59,14,2,2022
2022-10-19,67,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-19,76,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-19,189,Rule generalisation,Research,59,14,2,2022
2022-10-19,59,Rule generalisation,Research,59,14,2,2022
2022-10-20,33,Non-thesis project,Research,59,14,2,2022
2022-10-20,63,Supervision,Research,59,14,2,2022
2022-10-20,110,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-20,85,Rule generalisation,Research,59,14,2,2022
2022-10-20,23,Rule generalisation,Research,59,14,2,2022
2022-10-20,36,Rule generalisation,Research,59,14,2,2022
2022-10-21,8,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-21,21,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-21,190,Rule generalisation,Research,59,14,2,2022
2022-10-21,276,Rule generalisation,Research,59,14,2,2022
2022-10-22,77,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-22,45,Tutoring + related duties,Teaching,59,14,2,2022
2022-10-24,62,Rule learning,Research,60,14,2,2022
2022-10-24,9,CLE admin,Admin,60,14,2,2022
2022-10-24,5,Organising talks/conferences,Community,60,14,2,2022
2022-10-24,212,Rule generalisation,Research,60,14,2,2022
2022-10-25,105,Rule learning,Research,60,14,2,2022
2022-10-25,3,CLE admin,Admin,60,14,2,2022
2022-10-25,75,CLE talks,Community,60,14,2,2022
2022-10-25,55,Reading groups,Community,60,14,2,2022
2022-10-25,60,Rule generalisation,Research,60,14,2,2022
2022-10-25,17,Rule generalisation,Research,60,14,2,2022
2022-10-25,119,Rule generalisation,Research,60,14,2,2022
2022-10-26,8,Rule learning,Research,60,14,2,2022
2022-10-26,120,Rule learning,Research,60,14,2,2022
2022-10-26,82,Tutoring + related duties,Teaching,60,14,2,2022
2022-10-26,101,Rule generalisation,Research,60,14,2,2022
2022-10-26,197,Rule generalisation,Research,60,14,2,2022
2022-10-27,115,Tutoring + related duties,Teaching,60,14,2,2022
2022-10-27,21,Tutoring + related duties,Teaching,60,14,2,2022
2022-10-27,22,Tutoring + related duties,Teaching,60,14,2,2022
2022-10-27,24,Rule generalisation,Research,60,14,2,2022
2022-10-27,267,Rule generalisation,Research,60,14,2,2022
2022-10-27,16,Rule generalisation,Research,60,14,2,2022
